study_id,x,y,z,stat_value,sample_size,space
14523078,-19.665836544268423,-70.43786320785418,48.903741975729446,2.9881275210068567,36,mni152_2mm
14523078,28.228058031587867,-39.19850695738552,35.6969763861604,-3.3820199181872033,56,mni152_2mm
14523078,-45.67164120371723,4.770813360453876,32.85842839265324,1.96,51,mni152_2mm
14523078,18.35610690210388,-5.64664161891424,16.268606611632297,6.194608782739469,25,mni152_2mm
14523078,5.317059764458241,38.1736442678854,6.052276386172743,2.3036631606898013,49,mni152_2mm
14523078,28.385538775708312,-60.633088019500754,47.52953849634957,1.96,38,mni152_2mm
14523078,47.488664329267195,-32.224843278011775,41.58210658181669,5.2983641752351724,31,mni152_2mm
14523078,15.34075736790567,25.96800033336382,53.799148627234985,1.96,43,mni152_2mm
14523078,37.621832658553544,34.33417335655388,36.11360018646597,-3.4944185267487056,20,mni152_2mm
14523078,47.18558046170771,7.472097935467023,18.182878060106265,4.1337796160862785,60,mni152_2mm
14523078,-16.52618226411845,-18.37817895017647,61.229796737341005,4.524055446633967,33,mni152_2mm
14523078,66.61144955717259,-36.566761394901675,24.998575361277712,2.891017097652784,27,mni152_2mm
14523078,31.512906354809488,-87.79056687244957,26.351921147935393,1.96,79,mni152_2mm
14523078,37.92655522925375,-74.54929135986538,31.858997648489524,-2.1144821562682057,53,mni152_2mm
14523078,-10.508999519544158,-9.248718441040456,13.55664806715462,2.7055829146212975,45,mni152_2mm
14523078,5.713594471334632,-10.440319989845596,38.00464150795321,5.06674796621272,49,mni152_2mm
14523078,-39.52387320865392,31.731623112500557,9.33799245677383,3.581128119157271,60,mni152_2mm
14523078,8.724779861510155,-15.734903717819986,10.53406883796867,5.196247734743391,45,mni152_2mm
14523078,5.2963761983576365,64.32237686704539,13.896403016343374,1.96,46,mni152_2mm
14523078,34.28230661032784,49.40510510009254,24.85126389917103,4.659579959068967,15,mni152_2mm
14523078,-51.79203604777528,-31.792321936419693,56.068630066812574,3.774605165170396,62,mni152_2mm
14523078,47.174726732780385,17.245749105437582,20.70895503727384,2.443527276884166,47,mni152_2mm
14523078,12.30431518723945,1.3419908634236697,65.93604086165045,5.662173355113383,54,mni152_2mm
14523078,47.41944638868691,0.0113427049360681,45.57067774148024,2.2746413804442636,37,mni152_2mm
14523078,2.491752161162477,19.032751648136532,47.83714958046187,2.7007319352956385,24,mni152_2mm
14523078,40.73834650872738,16.950345673575622,17.46205981521938,-4.782341372529861,19,mni152_2mm
14523078,44.373174370847416,-8.239585335814645,63.02561962889877,-5.461102814391047,51,mni152_2mm
14523078,-13.652340286343003,-5.324739714215461,23.300479013558977,1.96,41,mni152_2mm
14523078,-42.29341061818512,-0.0124903376831944,53.29436980345832,3.923245607920749,45,mni152_2mm
14523078,-29.415939791676188,-48.80391619924309,40.5102472153868,2.1801190962423953,74,mni152_2mm
14523078,28.258980515229148,0.6670630356432568,55.77257651434455,6.182507530194119,53,mni152_2mm
14585491,9.0,-27.0,-3.0,-5.592222402481473,54,mni152_2mm
14585491,-6.0,-27.0,0.0,-4.2841086233709404,27,mni152_2mm
14585491,-3.0,39.0,54.0,5.042423706657412,50,mni152_2mm
14585491,-33.0,-78.0,-12.0,2.4611504077893724,52,mni152_2mm
14585491,-33.0,-78.0,-18.0,4.166752540295648,47,mni152_2mm
14585491,12.0,-93.0,3.0,3.352412259337967,52,mni152_2mm
14585491,-6.0,57.0,24.0,3.3967155627430685,59,mni152_2mm
14585491,24.0,-3.0,-21.0,4.468418219402813,42,mni152_2mm
14585491,-18.0,-6.0,-18.0,3.941792487513844,56,mni152_2mm
14615297,-42.0,-63.0,-15.0,-2.1664264975955936,45,mni152_2mm
14615297,-36.0,12.0,18.0,2.9741459111699085,54,mni152_2mm
14615297,-45.0,-63.0,27.0,3.3639512580222917,25,mni152_2mm
14615297,-24.0,0.0,-3.0,3.720837516519039,43,mni152_2mm
14615297,45.0,36.0,21.0,3.062719919440354,52,mni152_2mm
14615297,21.0,-60.0,63.0,2.9971808102346245,43,mni152_2mm
14615297,36.0,-63.0,-18.0,2.4352379518185394,32,mni152_2mm
14615297,-21.0,-51.0,63.0,-2.5763834624613016,35,mni152_2mm
14615297,45.0,15.0,18.0,3.0274413688509227,26,mni152_2mm
14615297,-45.0,9.0,27.0,3.4387214906608876,39,mni152_2mm
14615297,48.0,-75.0,-12.0,-4.791547471915512,33,mni152_2mm
14615297,24.0,18.0,-6.0,2.831310926762086,28,mni152_2mm
14615297,-21.0,-90.0,-3.0,-4.036427831484304,32,mni152_2mm
14615297,-3.0,-33.0,33.0,-3.857928884853639,33,mni152_2mm
14615297,24.0,6.0,-3.0,4.432870550312682,65,mni152_2mm
14615297,-48.0,39.0,15.0,-3.944168648734131,37,mni152_2mm
14615297,-36.0,-75.0,-12.0,6.128643182580909,63,mni152_2mm
14615297,-51.0,-33.0,39.0,-3.460935785901309,62,mni152_2mm
14615297,-33.0,-87.0,12.0,4.83163487569027,48,mni152_2mm
14615297,-36.0,-45.0,-27.0,1.96,44,mni152_2mm
14615297,51.0,9.0,12.0,5.151391882499273,44,mni152_2mm
14615297,-18.0,-60.0,30.0,3.163157048491274,19,mni152_2mm
14615297,27.0,-72.0,12.0,-5.812635076618248,61,mni152_2mm
14615297,-24.0,-18.0,3.0,3.323405765207535,28,mni152_2mm
14615297,48.0,-21.0,54.0,1.96,50,mni152_2mm
14615297,-12.0,27.0,33.0,4.535109739971488,40,mni152_2mm
14642464,-4.920801297150366,3.2124924137791,50.3642297578281,4.528850537126441,25,mni152_2mm
14642464,-51.05129886662894,7.654033338368007,29.332825996744734,4.476072653662381,66,mni152_2mm
14642464,-5.062103916444246,22.617922347965056,39.816852804474635,2.619408622393643,35,mni152_2mm
14642464,-38.2716479605885,19.36233999941707,28.20413739939545,-4.045924258380196,32,mni152_2mm
14642464,-41.46202075884876,-67.2758794000366,-4.640676988180111,1.96,30,mni152_2mm
14642464,36.870992919989,-43.66335650329651,46.008936301964994,4.7812212061200725,48,mni152_2mm
14642464,-45.460438049340354,-42.46984905053401,41.278549303566805,5.682714402940166,35,mni152_2mm
14642464,-28.30017042437925,-63.68687409629837,40.63036097626045,5.780317785038869,36,mni152_2mm
14642464,-17.598331778577162,-67.85247698705653,40.85677382262294,5.2641185894528375,42,mni152_2mm
14642464,-25.16775196351415,-5.11142239197363,54.64046705598372,4.254198795216659,33,mni152_2mm
14642464,12.126902048527535,0.6004787696656477,42.58106044989552,2.4733066981261453,32,mni152_2mm
14642464,-36.86672012992162,-45.24819871880308,45.87363863164066,4.24192115290373,23,mni152_2mm
14642464,28.24969691243612,-6.020030036147457,51.872682480785315,1.96,20,mni152_2mm
14642464,9.885055819386558,17.07787123276662,35.6489662187535,-4.26061329452679,38,mni152_2mm
14642464,50.483535234493694,-62.95340388518295,1.7470899512105191,3.0479181250408125,36,mni152_2mm
14642464,36.806963015185474,-31.145798485433463,42.729510791845854,5.407333870206285,42,mni152_2mm
14642464,35.43507402867442,33.80739148307404,29.491694990495684,2.2686477097158604,45,mni152_2mm
14642475,9.731671436172755,-67.99651319772704,-18.550684089799827,3.6696501173720266,42,mni152_2mm
14642475,-32.58112437645217,-52.79576313960305,44.22697331234036,3.8006234951507847,33,mni152_2mm
14642475,-12.716850795891288,-66.0161517367385,-18.45890691000288,1.96,63,mni152_2mm
14642475,13.615475869982632,45.51429386546794,-23.653857812137847,2.9794039202195854,26,mni152_2mm
14642475,0.6483520622835542,-27.364087635181804,67.36210701898533,3.3798599097598463,47,mni152_2mm
14642475,9.659381820330273,-55.56461799243583,-22.93803095764272,-5.957580778365725,19,mni152_2mm
14642475,13.9558990858431,7.303073685098883,5.196345598635418,4.261914617817538,55,mni152_2mm
14642475,-1.4192890635301825,-57.4126018631055,64.32981636830588,2.4170784254829174,38,mni152_2mm
14642475,-20.405388484893663,26.24663521278827,-8.264828221932946,4.137963154233168,57,mni152_2mm
14642475,-12.129387420371222,-53.33266178491918,62.995482164219624,4.530574020085741,33,mni152_2mm
14642475,-18.49604705782555,45.86564898955523,-30.005673602452266,3.8671776319498576,30,mni152_2mm
14642475,-11.837814887597226,14.409390094511853,-10.716133201477684,-1.96,19,mni152_2mm
14642475,-45.8439348836588,37.036452562790245,23.463311360075675,3.413371254123008,42,mni152_2mm
14642475,-2.3505208443082237,26.299268103019884,-22.974232850062137,2.431479421618809,94,mni152_2mm
14642475,-31.52549428407137,-3.492790727866659,62.384153511610904,-2.1715861009423016,45,mni152_2mm
14642475,-23.055535670114537,19.907045422412786,61.43968127761429,2.3695254336404883,37,mni152_2mm
14642475,-24.88409784452776,64.74544342795853,-19.24841210882552,6.021872208592249,38,mni152_2mm
14642475,18.878951343968694,64.49396901252824,-26.421210737799708,-3.82716611570294,28,mni152_2mm
14642477,-4.834244979866987,3.0117135692469112,61.53207523462167,2.0173408843285947,20,mni152_2mm
14642477,-1.6532235675157971,2.7739326286046246,58.169876735891975,2.755884241463634,42,mni152_2mm
14642477,52.46748678115736,12.36283121898268,12.136054397776938,3.9631442315551286,27,mni152_2mm
14642477,8.662320082840939,-19.6780899417182,0.8286723171227237,1.96,44,mni152_2mm
14642477,-54.23627948587393,8.949221249260853,32.606392595918464,4.880388141455158,32,mni152_2mm
14642477,-31.564198821377783,-13.78041877326824,53.21054838810076,1.96,36,mni152_2mm
14642477,46.27138934874326,-33.77317640332926,21.652333617975135,4.273651402346365,53,mni152_2mm
14642477,-24.136900210359855,-88.98012494743716,15.938904280376914,5.0369684631608145,33,mni152_2mm
14642477,19.460067225725844,-70.08315786639702,-5.105035375122026,-3.2369392647830733,27,mni152_2mm
14642477,14.215568037693236,6.7007371515023175,38.69988202901615,3.710117683305298,56,mni152_2mm
14642477,17.692164778074076,-81.64447357022387,38.262445762536714,3.617626546934984,32,mni152_2mm
14642477,62.346127495546,-4.642627065155484,39.09831654075562,2.24042366432698,59,mni152_2mm
14642477,51.702925781641795,31.986697026877525,59.56792711946905,3.635267745038848,69,mni152_2mm
14642477,39.63807267175428,25.4031989365557,16.765816093957778,3.2950600959101584,36,mni152_2mm
14642477,-17.622291957068857,-36.245383911500056,50.47358367046125,4.62969692839123,41,mni152_2mm
14642477,-54.10050619960816,7.061942527086731,49.49110866044278,-4.938181771700556,42,mni152_2mm
14642477,23.021240282997976,-91.64310068278787,32.34854733626716,2.8709417196248945,41,mni152_2mm
14642477,43.76427625771762,53.55048306655929,8.781902116583304,-5.037373727883908,30,mni152_2mm
14642477,-32.83622010391222,3.8758991910680503,33.901243947699314,2.578811047660132,35,mni152_2mm
14642477,-26.068700266791776,-40.72701062922975,62.0984485469678,3.777434929866747,67,mni152_2mm
14642477,31.527514353501736,-73.35897375861758,34.06307731549791,4.043312828959612,60,mni152_2mm
14642477,-47.97505967989583,-3.556678148250561,7.933651512714809,1.96,23,mni152_2mm
14642477,31.57004173757948,-91.59188069059265,32.246055534778066,3.3215878681515276,60,mni152_2mm
14642477,37.5412833316721,46.68040574927327,30.61833196089933,3.034610429119298,20,mni152_2mm
14642477,-12.695416852171924,-7.575023561447334,7.865400429796152,-3.910078796878714,39,mni152_2mm
14642477,27.253113626210983,-73.38458375471522,34.114323216242454,4.355687090148917,87,mni152_2mm
14642477,43.846054413482015,22.543029679005674,6.920541772811317,-3.306431520361461,68,mni152_2mm
14642477,-40.28365525276013,-50.7525230660676,16.264092097325427,1.96,64,mni152_2mm
14642477,57.16320134844137,-35.96853460493516,47.360937691984134,-4.277602310005309,74,mni152_2mm
14642477,-47.72446939370983,-36.10875900769094,27.388692664362186,4.71627208544429,35,mni152_2mm
14642477,-16.59219137542369,-71.78926071193034,31.13856582659086,-1.96,57,mni152_2mm
14642477,-3.0638848744493083,-22.7494127165947,3.451336958285657,3.146352894461963,68,mni152_2mm
14642477,-17.622291957068857,-36.245383911500056,50.47358367046125,-2.3800216197177955,43,mni152_2mm
14642477,44.81301262195525,-21.344986851468743,-23.98118770912868,-4.092114911005537,37,mni152_2mm
14642477,45.58000549670179,-47.44290354863282,65.18426707955966,3.684996136428312,53,mni152_2mm
14642477,-37.20413945363593,-67.42159502908264,-6.907765604372182,3.8577573107128926,48,mni152_2mm
14642477,-46.56057552619098,-6.553867780427866,51.66156438609116,-3.204658680616979,23,mni152_2mm
14642477,-6.981479323924146,-88.27804527504378,23.48937018146505,-2.35000491235655,33,mni152_2mm
14642477,14.205738200519969,23.075818580691752,44.01793168201921,4.759143378796541,24,mni152_2mm
14642477,-54.112383820289566,10.234163437838411,49.22521296177487,-2.7225863056024044,49,mni152_2mm
14642477,55.76810335494776,12.266922684095553,24.373386806735866,1.96,33,mni152_2mm
14642477,16.484514697594527,-74.30523687067767,23.163224390866215,-5.464903939936157,53,mni152_2mm
14642477,38.643468592030864,23.967284997604867,25.81926223004594,2.2088842930271633,28,mni152_2mm
14642477,-33.727884804396815,-25.052595974397367,45.25911947224263,1.96,40,mni152_2mm
14642477,38.62551619783147,-65.1948549081359,-12.4263295725949,1.96,29,mni152_2mm
14642477,10.763546287190753,-12.349098964487297,-0.9252952878650832,-1.96,39,mni152_2mm
14642477,-48.922084699887215,-70.4072549913873,-3.1771796054854873,-4.115107165475726,50,mni152_2mm
14642477,34.14175516254309,20.48570927924523,-5.062657985918852,5.253677065120643,34,mni152_2mm
14642477,12.013246094374216,-67.58484735620756,0.3469879406878045,2.0755300431821144,21,mni152_2mm
14642477,-18.628978594602568,-9.246425685646102,69.40973535305564,5.235510046723419,32,mni152_2mm
14642477,59.90693573310163,-11.0828398516858,-2.71117640370712,2.8541186433264554,68,mni152_2mm
14642477,51.529471849823686,30.187777962868942,36.30157860727006,-1.96,31,mni152_2mm
14642477,28.17242419794577,0.8678418801754455,44.60473103755098,5.485618323388249,36,mni152_2mm
14642477,33.67242819380583,-50.19833144701678,44.36331940941169,3.145487565318442,25,mni152_2mm
14642477,-12.789208988740192,-0.8584772702681074,-1.618393728885708,4.100076135915814,34,mni152_2mm
14642477,37.5412833316721,46.68040574927327,30.61833196089933,-2.4034439495056192,31,mni152_2mm
14642477,35.13581300788627,44.983797719176216,-4.898160435444719,-2.9131423728516133,45,mni152_2mm
14642477,-24.072392648182504,-71.83407820510119,31.22824615289382,1.96,41,mni152_2mm
14642477,44.81301262195525,-21.344986851468743,-23.98118770912868,3.689327701430159,55,mni152_2mm
14642477,-62.60350365772082,-16.68054487348006,46.00389546354435,3.7794799037303326,69,mni152_2mm
14642477,-35.13950221996834,23.01153568948968,20.055725871546837,3.097407768687496,44,mni152_2mm
14642477,-35.13950221996834,23.01153568948968,20.055725871546837,-3.851566317732721,25,mni152_2mm
14642477,-32.72850256315441,7.189992507574893,49.23487915672003,5.844027425856403,47,mni152_2mm
14642477,27.27652757032244,-81.92950232929155,33.715457054966436,3.3284704172227686,22,mni152_2mm
14642477,-12.789208988740192,-0.8584772702681074,-1.618393728885708,-4.662030468969385,27,mni152_2mm
14642477,43.846054413482015,22.543029679005674,6.920541772811317,3.4361895673613274,25,mni152_2mm
14642477,51.66012567731912,-4.706652055399566,39.226431292616994,-4.072528232953127,55,mni152_2mm
14642477,62.346127495546,-4.642627065155484,39.09831654075562,-3.4399809739793388,46,mni152_2mm
14642477,-1.628444434398924,3.030921066320136,61.493640809063265,4.325401201684877,49,mni152_2mm
14642477,-4.862983319877662,3.8121321017819607,58.11967926189442,3.2387485020785203,18,mni152_2mm
14642477,-49.80767462685384,-7.001389340360277,46.16039202303077,3.1815431876351004,56,mni152_2mm
14642477,-35.07704244129913,26.9547219133879,29.76112239239278,-2.7761041952293057,72,mni152_2mm
14642477,-15.778618344054625,-67.83697514341402,-0.4278350621963911,4.726616241634862,40,mni152_2mm
14642477,70.89806920239613,-37.51289555648276,26.143882717812893,3.12457341384187,62,mni152_2mm
14642477,-18.802432526420677,-11.045344749654683,46.14338684085665,3.672404081590813,24,mni152_2mm
14642477,-15.803397477171496,-68.09396358112953,-3.751599135367674,-4.017136065639114,34,mni152_2mm
14642477,-49.766376071659046,-6.573075277501091,51.69999881164957,-4.0405155753711055,31,mni152_2mm
14642477,-4.889673876380201,17.815411152754763,60.29122864083813,-1.96,20,mni152_2mm
14642477,23.017281076104176,-90.58569371253732,32.259915436711196,-1.96,28,mni152_2mm
14642477,-34.70972373180724,-50.522428572007065,46.291175179048224,5.226112251365539,44,mni152_2mm
14642477,20.822399095308565,-63.735010391462936,35.60934768680309,4.302815427715503,49,mni152_2mm
14642477,35.6612264789949,3.1987989389910982,46.5536296275836,4.500893520897406,46,mni152_2mm
14642477,-62.615381278402225,-13.508323962728378,45.73799976487645,4.79660876406062,23,mni152_2mm
14642477,14.205738200519969,23.075818580691752,44.01793168201921,-2.3355636170226695,76,mni152_2mm
14642477,8.662320082840939,-19.6780899417182,0.8286723171227237,-3.3329981379605806,47,mni152_2mm
14642477,-32.72850256315441,7.189992507574893,49.23487915672003,-2.7530293272111477,55,mni152_2mm
14642477,-1.628444434398924,3.030921066320136,61.493640809063265,-3.398374206872446,41,mni152_2mm
14642477,47.418627434061726,-31.85273880833592,32.63010382047064,2.329298018143672,33,mni152_2mm
14642477,-45.65942228578447,3.799069202775153,34.054981649932955,3.053803738014111,36,mni152_2mm
14642477,-29.554238518823915,-89.78310275570574,6.031669436793752,-1.96,54,mni152_2mm
14642477,-54.23627948587393,8.949221249260853,32.606392595918464,-3.963047099176753,51,mni152_2mm
14642477,47.418627434061726,-31.85273880833592,32.63010382047064,-3.801904615497494,37,mni152_2mm
14642477,-62.66132163499353,-17.280184561482923,38.24844595947802,1.96,26,mni152_2mm
14642477,-55.13518000564342,-13.46350646955752,45.648319438573495,3.8542022209385216,40,mni152_2mm
14642477,-32.84413851769982,5.990713131569173,33.72398014858737,5.000000039115865,38,mni152_2mm
14642477,10.763546287190753,-12.349098964487297,-0.9252952878650832,3.770028709121963,86,mni152_2mm
14642477,23.025540787143132,-90.50003089996552,33.367836794434965,3.704811427386075,62,mni152_2mm
14642477,-15.803397477171496,-68.09396358112953,-3.751599135367674,3.2317132616063557,18,mni152_2mm
14642477,-15.76674072337322,-71.0091960541657,-0.1619393635284884,-3.84742024219846,21,mni152_2mm
14642477,57.16320134844137,-35.96853460493516,47.360937691984134,3.84910483651298,40,mni152_2mm
14642477,19.501365780920633,-69.65484380353783,0.4345714134967791,-3.4122269600988835,34,mni152_2mm
14642477,19.493447367133033,-67.54002986303671,0.2573076143848443,-5.659331377449602,53,mni152_2mm
14642477,-18.818269353995884,-6.815716868652441,45.78885924263278,2.8614233891672565,37,mni152_2mm
14642477,-47.97505967989583,-3.556678148250561,7.933651512714809,-3.385046381110799,33,mni152_2mm
14642477,-48.99533042436772,15.612117222990284,21.950619703582152,3.4291477751553754,36,mni152_2mm
14642477,16.601857138396717,-62.10357372930716,43.327411192057994,4.662335946727652,71,mni152_2mm
14642477,27.284787281361396,-81.84383951671971,34.82337841269019,2.4859291328313935,72,mni152_2mm
14642477,-62.66132163499353,-17.280184561482923,38.24844595947802,-1.96,67,mni152_2mm
14642477,-4.723523546963027,-54.058809604894854,52.934509618402814,1.96,57,mni152_2mm
14642477,11.229298934647424,-93.19924920516613,27.038498674251837,2.435129154287091,54,mni152_2mm
14642477,-4.9171833875079205,-0.0453913095444202,49.522204098772235,4.619745804896583,47,mni152_2mm
14642477,43.76427625771762,53.55048306655929,8.781902116583304,1.96,28,mni152_2mm
14642477,-52.14085533479717,-21.129892575748546,15.031246494529608,-2.7507544528542622,78,mni152_2mm
14642477,17.64090002558355,-93.16083421101968,26.961629823135013,3.1783524648707004,20,mni152_2mm
14642477,-16.50904803065387,-93.99480708719211,32.99983571726618,1.96,32,mni152_2mm
14642477,11.189092054322751,-6.837225740501199,56.597983414214525,-1.96,57,mni152_2mm
14642477,19.460067225725844,-70.08315786639702,-5.105035375122026,2.3199595116024554,59,mni152_2mm
14642477,-18.628978594602568,-9.246425685646102,69.40973535305564,-5.689053376078182,41,mni152_2mm
14642477,-15.76674072337322,-71.0091960541657,-0.1619393635284884,4.425731822626626,21,mni152_2mm
14642477,-46.85963160985023,-20.640112798378805,7.123107714976628,1.96,43,mni152_2mm
14642477,29.129621146252155,-79.3708724822887,-2.2068088403460315,-4.499019416683716,51,mni152_2mm
14642477,53.72339851587165,-55.9901148786035,8.93231363238263,4.221555219641473,50,mni152_2mm
14642477,17.60130795664554,-82.58676450851407,26.07531082757534,3.513159162782216,29,mni152_2mm
14642477,-49.766376071659046,-6.573075277501091,51.69999881164957,2.095353204887984,44,mni152_2mm
14642477,-4.939232142613947,17.30143427732374,53.64370049449556,3.907179191414913,47,mni152_2mm
14642477,-46.85963160985023,-20.640112798378805,7.123107714976628,-1.96,34,mni152_2mm
14642477,-28.926134193967204,20.994043181912037,-6.611255564940251,3.121565209569803,39,mni152_2mm
14642477,-1.657182774409598,3.831339598855185,58.08124483633601,-5.118829598955538,42,mni152_2mm
